datetime,strategy_returns
2024-07-05 14:45:00,0.0
2024-07-05 14:50:00,0.0
2024-07-05 14:55:00,-0.0
2024-07-05 15:00:00,0.0
2024-07-05 15:05:00,0.0
2024-07-05 15:10:00,0.0
2024-07-05 15:15:00,-0.0
2024-07-05 15:20:00,0.0
2024-07-05 15:25:00,-0.0
2024-07-08 09:15:00,-0.0002
2024-07-08 09:20:00,-0.0002751104961096207
2024-07-08 09:25:00,0.015937211188737567
2024-07-08 09:30:00,0.0
2024-07-08 09:35:00,-0.0002
2024-07-08 09:40:00,0.030937668388014795
2024-07-08 09:45:00,0.0
2024-07-08 09:50:00,-0.0
2024-07-08 09:55:00,0.0
2024-07-08 10:00:00,0.0
2024-07-08 10:05:00,-0.0
2024-07-08 10:10:00,0.0
2024-07-08 10:15:00,-0.0
2024-07-08 10:20:00,-0.0002
2024-07-08 10:25:00,-0.00469636179863997
2024-07-08 10:30:00,0.027529714290019915
2024-07-08 10:35:00,-0.0
2024-07-08 10:40:00,0.0
2024-07-08 10:45:00,-0.0
2024-07-08 10:50:00,-0.0002
2024-07-08 10:55:00,-0.010489325469278499
2024-07-08 11:00:00,0.049853264307861724
2024-07-08 11:05:00,0.0
2024-07-08 11:10:00,-0.0
2024-07-08 11:15:00,0.0
2024-07-08 11:20:00,-0.0
2024-07-08 11:25:00,0.0
2024-07-08 11:30:00,-0.0
2024-07-08 11:35:00,0.0
2024-07-08 11:40:00,-0.0
2024-07-08 11:45:00,0.0
2024-07-08 11:50:00,0.0
2024-07-08 11:55:00,-0.0
2024-07-08 12:00:00,0.0
2024-07-08 12:05:00,0.0
2024-07-08 12:10:00,-0.0
2024-07-08 12:15:00,-0.0002
2024-07-08 12:20:00,0.033034347145134625
2024-07-08 12:25:00,-0.0
2024-07-08 12:30:00,0.0
2024-07-08 12:35:00,-0.0002
2024-07-08 12:40:00,0.013244708073712119
2024-07-08 12:45:00,0.0
2024-07-08 12:50:00,0.0
2024-07-08 12:55:00,0.0
2024-07-08 13:00:00,-0.0
2024-07-08 13:05:00,-0.0
2024-07-08 13:10:00,-0.0002
2024-07-08 13:15:00,0.016662589227635506
2024-07-08 13:20:00,-0.0
2024-07-08 13:25:00,0.0
2024-07-08 13:30:00,-0.0
2024-07-08 13:35:00,0.0
2024-07-08 13:40:00,-0.0002
2024-07-08 13:45:00,0.01869897362959281
2024-07-08 13:50:00,-0.0
2024-07-08 13:55:00,0.0
2024-07-08 14:00:00,0.0
2024-07-08 14:05:00,-0.0
2024-07-08 14:10:00,0.0
2024-07-08 14:15:00,-0.0
2024-07-08 14:20:00,0.0
2024-07-08 14:25:00,-0.0002
2024-07-08 14:30:00,0.029478642326344874
2024-07-08 14:35:00,0.0
2024-07-08 14:40:00,-0.0
2024-07-08 14:45:00,0.0
2024-07-08 14:50:00,0.0
2024-07-08 14:55:00,-0.0002
2024-07-08 15:00:00,0.026531188745246383
2024-07-08 15:05:00,0.0
2024-07-08 15:10:00,0.0
2024-07-08 15:15:00,-0.0
2024-07-08 15:20:00,-0.0
2024-07-08 15:25:00,0.0
2024-07-09 09:15:00,-0.0002
2024-07-09 09:20:00,-0.014374912278480978
2024-07-09 09:25:00,-0.023839354320879358
2024-07-09 09:30:00,0.0596063600100307
2024-07-09 09:35:00,-0.0
2024-07-09 09:40:00,0.0
2024-07-09 09:45:00,0.0
2024-07-09 09:50:00,0.0
2024-07-09 09:55:00,-0.0
2024-07-09 10:00:00,-0.0
2024-07-09 10:05:00,0.0
2024-07-09 10:10:00,0.0
2024-07-09 10:15:00,-0.0
2024-07-09 10:20:00,0.0
2024-07-09 10:25:00,-0.0
2024-07-09 10:30:00,0.0
2024-07-09 10:35:00,0.0
2024-07-09 10:40:00,-0.0
2024-07-09 10:45:00,-0.0
2024-07-09 10:50:00,0.0
2024-07-09 10:55:00,-0.0
2024-07-09 11:00:00,0.0
2024-07-09 11:05:00,-0.0
2024-07-09 11:10:00,0.0
2024-07-09 11:15:00,0.0
2024-07-09 11:20:00,0.0
2024-07-09 11:25:00,-0.0
2024-07-09 11:30:00,-0.0
2024-07-09 11:35:00,0.0
2024-07-09 11:40:00,-0.0002
2024-07-09 11:45:00,0.052583844558921025
2024-07-09 11:50:00,0.027387096554472003
2024-07-09 11:55:00,0.0
2024-07-09 12:00:00,-0.0002
2024-07-09 12:05:00,-0.011405733903620763
2024-07-09 12:10:00,0.029379257227360324
2024-07-09 12:15:00,0.0
2024-07-09 12:20:00,-0.0
2024-07-09 12:25:00,0.0
2024-07-09 12:30:00,-0.0
2024-07-09 12:35:00,0.0
2024-07-09 12:40:00,-0.0
2024-07-09 12:45:00,-0.0002
2024-07-09 12:50:00,0.03879412047928563
2024-07-09 12:55:00,0.0
2024-07-09 13:00:00,0.0
2024-07-09 13:05:00,-0.0
2024-07-09 13:10:00,-0.0
2024-07-09 13:15:00,0.0
2024-07-09 13:20:00,0.0
2024-07-09 13:25:00,-0.0002
2024-07-09 13:30:00,0.03677415234715884
2024-07-09 13:35:00,-0.0
2024-07-09 13:40:00,0.0
2024-07-09 13:45:00,0.0
2024-07-09 13:50:00,-0.0002
2024-07-09 13:55:00,0.031405794112821274
2024-07-09 14:00:00,-0.0
2024-07-09 14:05:00,0.0
2024-07-09 14:10:00,-0.0
2024-07-09 14:15:00,0.0
2024-07-09 14:20:00,0.0
2024-07-09 14:25:00,0.0
2024-07-09 14:30:00,-0.0
2024-07-09 14:35:00,0.0
2024-07-09 14:40:00,-0.0
2024-07-09 14:45:00,0.0
2024-07-09 14:50:00,-0.0
2024-07-09 14:55:00,0.0
2024-07-09 15:00:00,-0.0
2024-07-09 15:05:00,0.0
2024-07-09 15:10:00,-0.0
2024-07-09 15:15:00,0.0
2024-07-09 15:20:00,-0.0
2024-07-09 15:25:00,0.0
2024-07-10 09:15:00,-0.0
2024-07-10 09:20:00,0.0
2024-07-10 09:25:00,-0.0
2024-07-10 09:30:00,0.0
2024-07-10 09:35:00,-0.0
2024-07-10 09:40:00,0.0
2024-07-10 09:45:00,-0.0002
2024-07-10 09:50:00,0.018719181509104323
2024-07-10 09:55:00,0.0
2024-07-10 10:00:00,-0.0
2024-07-10 10:05:00,-0.0
2024-07-10 10:10:00,-0.0002
2024-07-10 10:15:00,-0.0033873880273276313
2024-07-10 10:20:00,0.035735465579342686
2024-07-10 10:25:00,0.0
2024-07-10 10:30:00,-0.0
2024-07-10 10:35:00,0.0
2024-07-10 10:40:00,-0.0
2024-07-10 10:45:00,0.0
2024-07-10 10:50:00,-0.0
2024-07-10 10:55:00,0.0
2024-07-10 11:00:00,-0.0
2024-07-10 11:05:00,-0.0
2024-07-10 11:10:00,0.0
2024-07-10 11:15:00,-0.0
2024-07-10 11:20:00,-0.0002
2024-07-10 11:25:00,0.04716739762492048
2024-07-10 11:30:00,-0.0
2024-07-10 11:35:00,-0.0
2024-07-10 11:40:00,0.0
2024-07-10 11:45:00,-0.0
2024-07-10 11:50:00,-0.0
2024-07-10 11:55:00,-0.0
2024-07-10 12:00:00,0.0
2024-07-10 12:05:00,-0.0002
2024-07-10 12:10:00,0.04133317129016698
2024-07-10 12:15:00,-0.0
2024-07-10 12:20:00,0.0
2024-07-10 12:25:00,-0.0
2024-07-10 12:30:00,0.0
2024-07-10 12:35:00,0.0
2024-07-10 12:40:00,-0.0
2024-07-10 12:45:00,0.0
2024-07-10 12:50:00,-0.0
2024-07-10 12:55:00,0.0
2024-07-10 13:00:00,0.0
2024-07-10 13:05:00,-0.0
2024-07-10 13:10:00,-0.0
2024-07-10 13:15:00,-0.0
2024-07-10 13:20:00,-0.0002
2024-07-10 13:25:00,0.026858850441995076
2024-07-10 13:30:00,-0.0
2024-07-10 13:35:00,0.0
2024-07-10 13:40:00,-0.0002
2024-07-10 13:45:00,0.01780895836351857
2024-07-10 13:50:00,-0.0
2024-07-10 13:55:00,0.0
2024-07-10 14:00:00,-0.0
2024-07-10 14:05:00,0.0
2024-07-10 14:10:00,-0.0
2024-07-10 14:15:00,0.0
2024-07-10 14:20:00,0.0
2024-07-10 14:25:00,0.0
2024-07-10 14:30:00,0.0
2024-07-10 14:35:00,-0.0
2024-07-10 14:40:00,0.0
2024-07-10 14:45:00,-0.0
2024-07-10 14:50:00,-0.0002
2024-07-10 14:55:00,0.03985239987775555
2024-07-10 15:00:00,-0.0
2024-07-10 15:05:00,0.0
2024-07-10 15:10:00,-0.0
2024-07-10 15:15:00,0.0
2024-07-10 15:20:00,-0.0
2024-07-10 15:25:00,-0.0
2024-07-11 09:15:00,0.0
2024-07-11 09:20:00,0.0
2024-07-11 09:25:00,-0.0
2024-07-11 09:30:00,0.0
2024-07-11 09:35:00,-0.0
2024-07-11 09:40:00,0.0
2024-07-11 09:45:00,-0.0
2024-07-11 09:50:00,-0.0
2024-07-11 09:55:00,0.0
2024-07-11 10:00:00,-0.0
2024-07-11 10:05:00,-0.0
2024-07-11 10:10:00,0.0
2024-07-11 10:15:00,-0.0002
2024-07-11 10:20:00,0.029199540083130616
2024-07-11 10:25:00,-0.0
2024-07-11 10:30:00,-0.0002
2024-07-11 10:35:00,-0.0092548090797413
2024-07-11 10:40:00,0.03807808585042503
2024-07-11 10:45:00,0.0
2024-07-11 10:50:00,0.0
2024-07-11 10:55:00,0.0
2024-07-11 11:00:00,-0.0
2024-07-11 11:05:00,0.0
2024-07-11 11:10:00,-0.0
2024-07-11 11:15:00,-0.0
2024-07-11 11:20:00,-0.0
2024-07-11 11:25:00,0.0
2024-07-11 11:30:00,0.0
2024-07-11 11:35:00,-0.0
2024-07-11 11:40:00,-0.0
2024-07-11 11:45:00,-0.0
2024-07-11 11:50:00,-0.0002
2024-07-11 11:55:00,0.020623153248207494
2024-07-11 12:00:00,0.0
2024-07-11 12:05:00,0.0
2024-07-11 12:10:00,-0.0002
2024-07-11 12:15:00,0.018914740312263346
2024-07-11 12:20:00,-0.0
2024-07-11 12:25:00,0.0
2024-07-11 12:30:00,-0.0
2024-07-11 12:35:00,0.0
2024-07-11 12:40:00,0.0
2024-07-11 12:45:00,-0.0002
2024-07-11 12:50:00,0.043107304465646236
2024-07-11 12:55:00,-0.0
2024-07-11 13:00:00,0.0
2024-07-11 13:05:00,-0.0
2024-07-11 13:10:00,0.0
2024-07-11 13:15:00,0.0
2024-07-11 13:20:00,-0.0
2024-07-11 13:25:00,0.0
2024-07-11 13:30:00,-0.0
2024-07-11 13:35:00,0.0
2024-07-11 13:40:00,0.0
2024-07-11 13:45:00,-0.0
2024-07-11 13:50:00,-0.0
2024-07-11 13:55:00,-0.0002
2024-07-11 14:00:00,0.037224583334819684
2024-07-11 14:05:00,-0.0
2024-07-11 14:10:00,0.0
2024-07-11 14:15:00,-0.0
2024-07-11 14:20:00,0.0
2024-07-11 14:25:00,-0.0002
2024-07-11 14:30:00,0.0852504298669083
2024-07-11 14:35:00,0.0049092856772446685
2024-07-11 14:40:00,-0.0
2024-07-11 14:45:00,-0.0
2024-07-11 14:50:00,-0.0
2024-07-11 14:55:00,0.0
2024-07-11 15:00:00,0.0
2024-07-11 15:05:00,-0.0
2024-07-11 15:10:00,-0.0
2024-07-11 15:15:00,0.0
2024-07-11 15:20:00,-0.0
2024-07-11 15:25:00,-0.0
2024-07-12 09:15:00,-0.0
2024-07-12 09:20:00,0.0
2024-07-12 09:25:00,0.0
2024-07-12 09:30:00,-0.0
2024-07-12 09:35:00,-0.0
2024-07-12 09:40:00,-0.0002
2024-07-12 09:45:00,0.04581026681042586
2024-07-12 09:50:00,-0.0
2024-07-12 09:55:00,0.0
2024-07-12 10:00:00,0.0
2024-07-12 10:05:00,-0.0
2024-07-12 10:10:00,-0.0
2024-07-12 10:15:00,0.0
2024-07-12 10:20:00,-0.0
2024-07-12 10:25:00,0.0
2024-07-12 10:30:00,0.0
2024-07-12 10:35:00,-0.0
2024-07-12 10:40:00,-0.0
2024-07-12 10:45:00,-0.0
2024-07-12 10:50:00,0.0
2024-07-12 10:55:00,-0.0
2024-07-12 11:00:00,-0.0002
2024-07-12 11:05:00,0.053573883563559944
2024-07-12 11:10:00,-0.0
2024-07-12 11:15:00,-0.0
2024-07-12 11:20:00,0.0
2024-07-12 11:25:00,0.0
2024-07-12 11:30:00,-0.0
2024-07-12 11:35:00,0.0
2024-07-12 11:40:00,-0.0
2024-07-12 11:45:00,-0.0002
2024-07-12 11:50:00,0.006299377733333978
2024-07-12 11:55:00,0.0
2024-07-12 12:00:00,0.0
2024-07-12 12:05:00,-0.0
2024-07-12 12:10:00,0.0
2024-07-12 12:15:00,-0.0
2024-07-12 12:20:00,-0.0002
2024-07-12 12:25:00,0.035605062487688445
2024-07-12 12:30:00,0.0
2024-07-12 12:35:00,0.0
2024-07-12 12:40:00,-0.0
2024-07-12 12:45:00,-0.0
2024-07-12 12:50:00,-0.0
2024-07-12 12:55:00,-0.0
2024-07-12 13:00:00,0.0
2024-07-12 13:05:00,-0.0
2024-07-12 13:10:00,-0.0
2024-07-12 13:15:00,-0.0
2024-07-12 13:20:00,0.0
2024-07-12 13:25:00,-0.0
2024-07-12 13:30:00,-0.0002
2024-07-12 13:35:00,0.026802234645229663
2024-07-12 13:40:00,-0.0002
2024-07-12 13:45:00,0.022231311493011364
2024-07-12 13:50:00,-0.0002
2024-07-12 13:55:00,0.04166270593850816
2024-07-12 14:00:00,-0.0
2024-07-12 14:05:00,0.0
2024-07-12 14:10:00,0.0
2024-07-12 14:15:00,-0.0
2024-07-12 14:20:00,-0.0
2024-07-12 14:25:00,0.0
2024-07-12 14:30:00,-0.0002
2024-07-12 14:35:00,0.021184526311920783
2024-07-12 14:40:00,-0.0
2024-07-12 14:45:00,0.0
2024-07-12 14:50:00,0.0
2024-07-12 14:55:00,-0.0
2024-07-12 15:00:00,0.0
2024-07-12 15:05:00,0.0
2024-07-12 15:10:00,0.0
2024-07-12 15:15:00,-0.0
2024-07-12 15:20:00,0.0
2024-07-12 15:25:00,-0.0
2024-07-15 09:15:00,-0.0
2024-07-15 09:20:00,-0.0002
2024-07-15 09:25:00,0.046920561259933914
2024-07-15 09:30:00,-0.0
2024-07-15 09:35:00,-0.0
2024-07-15 09:40:00,0.0
2024-07-15 09:45:00,0.0
2024-07-15 09:50:00,-0.0
2024-07-15 09:55:00,0.0
2024-07-15 10:00:00,-0.0
2024-07-15 10:05:00,0.0
2024-07-15 10:10:00,0.0
2024-07-15 10:15:00,-0.0
2024-07-15 10:20:00,0.0
2024-07-15 10:25:00,-0.0
